,TransactionAmt,TransactionDT,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D10,D11,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V307,V308,V309,V310
4521,34.0,166454,W,17498,420.0,150.0,mastercard,224.0,debit,433.0,87.0,,anonymous.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,148.0,148.0,0.0,,,148.0,,29.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,29.5,29.5,29.5,,29.5,29.5,0.0,0.0
6547,30.95,226244,W,7919,194.0,150.0,mastercard,166.0,debit,264.0,87.0,181.0,gmail.com,,96.0,104.0,0.0,0.0,160.0,69.0,0.0,0.0,60.0,0.0,72.0,0.0,538.0,80.0,29.0,29.0,0.0,,,246.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,312.95001220703125,209.9499969482422,209.9499969482422,312.95001220703125
6603,261.95,227293,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,16.0,me.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,30.0,30.0,19.0,,,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,673.9000244140625,0.0,0.0,673.9000244140625
2075,209.95,142349,W,9206,350.0,150.0,visa,226.0,debit,337.0,87.0,0.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,9.0,9.0,10.0,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,311.95001220703125,0.0,0.0,311.95001220703125
6631,350.0,227641,W,7676,512.0,150.0,visa,226.0,debit,469.0,87.0,,juno.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,369.0,369.0,47.0,369.0,47.0,369.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
31,363.89,86998,W,6573,583.0,150.0,visa,226.0,credit,315.0,87.0,13.0,yahoo.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4511,311.95,166360,W,12037,595.0,150.0,mastercard,224.0,debit,231.0,87.0,6.0,yahoo.com,,6.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,9.0,2.0,0.0,,0.0,,,356.0,0.0,1235.8499755859375,1235.8499755859375,0.0,0.0,0.0,923.9000244140624,923.9000244140624,923.9000244140624,311.95001220703125,311.95001220703125,311.95001220703125,,1235.8499755859375,1235.8499755859375,0.0,0.0
7931,59.0,245858,W,7919,194.0,150.0,mastercard,166.0,debit,272.0,87.0,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8313,100.0,251322,W,1744,530.0,150.0,visa,226.0,debit,476.0,87.0,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,13.0,1.0,293.0,293.0,31.0,,,293.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2609,48.95,147706,W,15832,583.0,150.0,mastercard,195.0,credit,325.0,87.0,2.0,gmail.com,,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,1.0,418.0,387.0,31.0,,,417.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8699,41.327,256671,C,5365,177.0,185.0,mastercard,224.0,credit,,,,,,6.0,10.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9100,54.0,263431,W,7919,194.0,150.0,mastercard,166.0,debit,387.0,87.0,6.0,,,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,32.0,32.0,0.0,,,31.0,,153.0,153.0,0.0,54.0,54.0,99.0,99.0,99.0,0.0,0.0,0.0,,198.0,198.0,0.0,54.0
5718,226.0,180921,W,15066,170.0,150.0,mastercard,102.0,credit,126.0,87.0,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2316,120.0,144954,H,18268,583.0,150.0,visa,226.0,credit,472.0,87.0,,gmail.com,gmail.com,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0
965,35.0,110162,H,6021,321.0,150.0,visa,226.0,credit,299.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6623,102.95,227491,W,1764,158.0,150.0,visa,226.0,debit,315.0,87.0,11.0,,,7.0,4.0,0.0,0.0,7.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,28.0,5.0,90.0,90.0,21.0,,,317.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,129.94999694824222,0.0,0.0,129.94999694824222
6100,58.95,191901,W,1030,157.0,150.0,visa,226.0,debit,205.0,87.0,3.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,57.0,57.0,28.0,,,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58.95000076293945,0.0,0.0,58.95000076293945
8137,50.0,248415,H,2616,327.0,150.0,discover,102.0,credit,264.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9833,75.0,307126,H,7585,553.0,150.0,visa,226.0,credit,231.0,87.0,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,29.5,144289,W,7911,443.0,150.0,mastercard,224.0,debit,441.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,,0.0,,34.0,34.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.0,34.0,34.0,34.0
1713,35.0,138047,H,17188,321.0,150.0,visa,226.0,debit,204.0,87.0,,gmail.com,aol.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,200.0,136160,W,3094,276.0,150.0,visa,226.0,debit,191.0,87.0,9.0,yahoo.com,,111.0,103.0,0.0,0.0,90.0,86.0,0.0,0.0,68.0,0.0,81.0,0.0,435.0,92.0,109.0,109.0,4.0,415.0,4.0,415.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,247.9499969482422,25.0,0.0,247.9499969482422
8868,47.95,259369,W,18132,567.0,150.0,mastercard,117.0,debit,184.0,87.0,,yahoo.com,,8.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,3.0,0.0,5.0,0.0,14.0,7.0,150.0,150.0,150.0,83.0,23.0,150.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7205,100.0,236409,W,7919,194.0,150.0,mastercard,166.0,debit,315.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,271.0,271.0,29.0,60.0,29.0,271.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,100.0
4302,20.0,164178,S,17336,264.0,150.0,visa,226.0,credit,203.0,87.0,,,gmail.com,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8020,226.0,246865,W,18132,567.0,150.0,mastercard,117.0,debit,204.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1217,100.0,127953,W,7322,411.0,150.0,visa,226.0,debit,170.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,149.0,149.0,1.0,149.0,1.0,149.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,150.0,150.0,150.0,150.0
3079,37.702,152130,C,15257,375.0,185.0,mastercard,224.0,debit,,,,hotmail.com,hotmail.com,2.0,7.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,5.0,4.0,4.0,4.0,2.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
487,59.0,94642,W,12598,111.0,150.0,visa,166.0,debit,299.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4630,25.0,167553,W,15484,418.0,150.0,visa,226.0,debit,264.0,87.0,,gmail.com,,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,31.0,31.0,0.0,,,0.0,,58.0,58.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,,58.0,58.0,58.0,58.0
8709,59.0,256756,W,1444,490.0,150.0,visa,166.0,debit,325.0,87.0,460.0,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9972,24.017,312427,C,15751,555.0,188.0,visa,137.0,credit,,,,yahoo.es,yahoo.es,3.0,13.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,3.0,2.0,6.0,6.0,5.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,123.55919647216795,123.55919647216795,0.0,19.48539924621582
7539,63.95,240675,W,16326,321.0,150.0,visa,226.0,credit,264.0,87.0,223.0,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1084,335.0,117749,W,7919,194.0,150.0,mastercard,202.0,debit,123.0,87.0,1764.0,,,111.0,106.0,0.0,0.0,137.0,76.0,0.0,0.0,62.0,0.0,81.0,0.0,394.0,83.0,30.0,,0.0,,,30.0,0.0,769.0,365.0,0.0,0.0,0.0,365.0,769.0,365.0,0.0,0.0,0.0,,769.0,365.0,0.0,0.0
4071,53.95,161958,W,12275,543.0,150.0,mastercard,117.0,debit,315.0,87.0,,yahoo.com,,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,1.0,395.0,395.0,0.0,480.0,0.0,0.0,,107.9499969482422,107.9499969482422,0.0,0.0,0.0,0.0,0.0,0.0,107.9499969482422,107.9499969482422,107.9499969482422,,483.8500061035156,323.8500061035156,0.0,160.0
7169,36.95,235914,W,1551,555.0,150.0,visa,226.0,debit,204.0,87.0,25.0,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,19.0,19.0,7.0,,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,132.89999389648438,0.0,0.0,132.89999389648438
5798,6.888,182503,C,3154,408.0,185.0,mastercard,224.0,debit,,,,hotmail.com,hotmail.com,3.0,8.0,0.0,5.0,0.0,5.0,5.0,6.0,0.0,5.0,6.0,6.0,6.0,2.0,188.0,188.0,74.0,299.0,74.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4058,83.742,161827,C,4504,500.0,185.0,mastercard,219.0,credit,,,,gmail.com,gmail.com,61.0,45.0,0.0,7.0,0.0,7.0,7.0,51.0,0.0,16.0,22.0,22.0,5.0,3.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58.003700256347656,58.003700256347656,58.003700256347656,58.003700256347656
3501,7.552,156084,C,3154,408.0,185.0,mastercard,224.0,debit,,,,,,3.0,36.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,16.0,2.0,2.0,32.0,2.0,411.0,411.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.209999084472656,7.552499771118164,0.0,30.209999084472656
647,171.0,98334,W,17480,528.0,150.0,visa,226.0,credit,512.0,87.0,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7261,146.0,236972,W,15125,111.0,150.0,visa,195.0,debit,325.0,87.0,1.0,anonymous.com,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,2.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6789,100.0,230558,H,15066,170.0,150.0,mastercard,102.0,credit,264.0,87.0,,anonymous.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6349,39.0,221163,W,7919,194.0,150.0,mastercard,202.0,debit,204.0,87.0,12.0,gmail.com,,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,85.0,85.0,29.0,86.0,63.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,0.0,0.0,39.0
2973,54.0,151173,W,4030,174.0,150.0,visa,226.0,debit,126.0,87.0,4.0,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,42.0,42.0,27.0,42.0,27.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,500.0,0.0,0.0,500.0
7942,49.0,245928,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,0.0,gmail.com,,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,,,,,276.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5123,93.0,172807,W,18039,563.0,150.0,visa,226.0,debit,204.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8520,189.95,254179,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,1.0,gmail.com,,11.0,9.0,0.0,0.0,17.0,5.0,0.0,0.0,7.0,0.0,7.0,0.0,45.0,7.0,243.0,243.0,13.0,,,243.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,173.89999389648438,0.0,0.0,173.89999389648438
5094,50.0,172596,W,2772,512.0,150.0,visa,226.0,debit,226.0,87.0,89.0,yahoo.com,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,70.0,70.0,14.0,70.0,14.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,100.0
4830,6.405,169855,C,15885,545.0,185.0,visa,138.0,debit,,,,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6727,65.0,229471,W,16736,308.0,150.0,visa,226.0,debit,191.0,87.0,,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,4.0,,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,308.0,308.0,0.0,82.0
6690,50.0,228672,H,5293,321.0,150.0,visa,226.0,debit,123.0,87.0,,live.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,44.0,163073,W,3178,490.0,150.0,visa,226.0,debit,299.0,87.0,9.0,yahoo.com,,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,297.0,297.0,298.0,-90.0,,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9054,158.95,262878,W,13052,254.0,150.0,visa,226.0,debit,325.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,56.0,56.0,55.0,55.0,55.0,55.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5903,100.0,184988,R,10486,514.0,150.0,mastercard,219.0,credit,299.0,87.0,,anonymous.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7882,48.95,245312,W,15757,322.0,150.0,visa,195.0,debit,485.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
3837,47.95,159568,W,8691,599.0,150.0,visa,166.0,debit,264.0,87.0,0.0,gmail.com,,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,28.0,28.0,14.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,83.9000015258789,0.0,0.0,83.9000015258789
3662,28.579,157649,C,5812,408.0,185.0,mastercard,224.0,debit,,,,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
410,54.5,93082,W,13528,536.0,150.0,visa,226.0,debit,143.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,394.0,394.0,67.0,394.0,67.0,394.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2664,160.95,148308,W,5168,127.0,150.0,mastercard,224.0,debit,330.0,87.0,4.0,yahoo.com,,150.0,138.0,0.0,0.0,106.0,113.0,0.0,0.0,88.0,0.0,111.0,0.0,466.0,117.0,371.0,371.0,25.0,,,371.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58.95000076293945,0.0,0.0,58.95000076293945
2737,664.0,148982,W,11157,215.0,150.0,visa,226.0,debit,433.0,87.0,6.0,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,396.0,396.0,133.0,260.0,133.0,397.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6897,7.0,232025,S,15651,417.0,150.0,visa,226.0,debit,330.0,87.0,,,yahoo.com,1.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,19.0,1.0,252.0,252.0,13.0,,,134.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0
8127,117.0,248251,W,8088,316.0,150.0,visa,226.0,debit,325.0,87.0,12.0,aol.com,,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,27.0,4.0,108.0,108.0,16.0,375.0,16.0,343.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,205.0,0.0,0.0,205.0
36,77.0,87149,W,4806,490.0,150.0,visa,226.0,debit,315.0,87.0,20.0,gmail.com,,8.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,5.0,0.0,18.0,5.0,478.0,478.0,210.0,477.0,109.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8794,47.95,258084,W,8320,476.0,150.0,visa,166.0,debit,177.0,87.0,2.0,gmail.com,,131.0,117.0,0.0,0.0,141.0,98.0,0.0,0.0,76.0,0.0,90.0,0.0,395.0,115.0,4.0,4.0,4.0,,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.95000076293945,57.95000076293945,0.0,57.95000076293945
2358,226.0,145337,W,5033,269.0,150.0,mastercard,224.0,debit,264.0,87.0,196.0,,,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,12.0,,12.0,,,65.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,59.0,0.0,0.0,0.0
3898,40.0,160185,W,9400,111.0,150.0,mastercard,224.0,debit,315.0,87.0,2.0,yahoo.com,,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,3.0,90.0,90.0,0.0,485.0,59.0,485.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,127.9499969482422,127.9499969482422,0.0,0.0
9233,445.0,265539,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2927,317.5,150807,W,1444,490.0,150.0,visa,166.0,debit,181.0,87.0,79.0,gmail.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,,,,,134.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7896,159.0,245427,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
3872,150.0,159939,H,16452,514.0,150.0,mastercard,224.0,credit,315.0,87.0,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,25.0,155270,H,14025,479.0,150.0,visa,226.0,debit,143.0,87.0,,anonymous.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6045,18.005,189787,C,9633,130.0,185.0,visa,138.0,debit,,,,yahoo.com.mx,yahoo.com.mx,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
